Well,Well Position,Cycle Number,ATTO 647,VIC,FAM
14,A14,24,-240.47366,808.85596,-917.63434
14,A14,25,-222.73694,786.4554,-722.4293
14,A14,26,-250.83537,770.16547,-777.1592
14,A14,27,-186.23341,787.1784,-815.94086
14,A14,28,-207.46094,797.5282,-774.5858
14,A14,29,-188.09317,876.2141,-664.5093
14,A14,30,-212.5106,873.6734,-667.9708
14,A14,31,-267.8691,897.07776,-693.33514
14,A14,32,-293.93857,920.7618,-775.7095
14,A14,33,-318.6862,901.8049,-665.1582
14,A14,34,-312.66043,936.5423,-444.233
14,A14,35,-550.403,1097.7916,-449.00775
14,A14,36,-567.1345,1091.8767,-300.13773
14,A14,37,-336.87198,1053.5946,-231.0243
14,A14,38,-167.41898,919.8872,-16.303122
14,A14,39,-181.00587,847.37494,-71.96052
14,A14,40,-300.5205,792.5707,-53.555935
14,A14,41,-352.39282,809.0392,1.2081693
14,A14,42,-308.85312,971.58875,-22.601358
14,A14,43,-352.2689,997.6394,259.96167
14,A14,44,-461.35373,1087.2013,264.28238
14,A14,45,-511.97516,1125.3568,255.63304
15,A15,1,17805.127,345392.84,129110.77
15,A15,2,17804.166,345088.44,128962.87
15,A15,3,17860.531,344762.94,128832.01
15,A15,4,17873.588,344530.9,128871.17
15,A15,5,17920.33,344161.22,129089.62
15,A15,6,17796.387,343863,129114.11
15,A15,7,17815.582,343811.84,129141.25
15,A15,8,18038.93,343906.38,129118.62
15,A15,9,18047.408,344157.47,129154.3
15,A15,10,18002.545,344216.88,129216.16
15,A15,11,18005.275,344377.38,129335.22
15,A15,12,18007.53,344407.4,129318
15,A15,13,18128.129,344559.56,129388.125
15,A15,14,18142.037,344568.75,129919.58
15,A15,15,18287.535,344672.4,130083.67
15,A15,16,18472.207,344609.78,130162.46
15,A15,17,18475.783,344625.88,130231.97
15,A15,18,18598.71,345060,130204.54
15,A15,19,18688.016,345224.53,130258.34
15,A15,20,18626.836,345232.25,130459.06
15,A15,21,18554.816,345566.44,130457.39
15,A15,22,18597.527,345681.8,130637.99
15,A15,23,18613.516,345535.88,130696.81
15,A15,24,18722.809,345504.88,130580.24
15,A15,25,18722.541,345887.75,130648.75
15,A15,26,18763.062,345940.97,131236
15,A15,27,18829.342,346165.5,131357.61
15,A15,28,18815.375,346201.06,131505.2
15,A15,29,18841.416,346320.97,131904.38
15,A15,30,19021.494,346702.7,132818.67
15,A15,31,18998.338,347203,134654.36
15,A15,32,19044.617,348386.97,137777.53
15,A15,33,19022.29,350527.84,143619.64
15,A15,34,18979.854,354348.25,154841.33
15,A15,35,19182.393,360645.22,173735.88
15,A15,36,19308.682,371083.4,199990.44
15,A15,37,19419.42,382155.34,232082.84
15,A15,38,19392.494,391651.4,266890.3
15,A15,39,19316.684,398669.97,301745.62
15,A15,40,19402.023,404459.03,334940.72
15,A15,41,19534.54,409462.94,367186.94
15,A15,42,19665.426,413044.72,397534.6
15,A15,43,19613.787,416842.66,426208.25
15,A15,44,19711.086,420576.25,454852.06
15,A15,45,19800.412,423128.66,479021.25
16,A16,1,-384.58206,322.9921,-1716.0925
16,A16,2,-391.1805,303.1574,-1623.8392
16,A16,3,-492.89462,274.73438,-1533.4983
16,A16,4,-510.36386,260.63272,-1581.1425
16,A16,5,-390.86725,320.7903,-1580.4656
16,A16,6,-414.3142,300.70874,-1401.349
16,A16,7,-547.3161,278.28226,-1620.8538
16,A16,8,-562.5194,255.2678,-1724.6163
16,A16,9,-441.80652,254.1299,-1722.4381
16,A16,10,-421.59302,372.91757,-1803.0004
16,A16,11,-388.455,406.78607,-1842.0126
16,A16,12,-587.46027,377.1392,-1801.3794
16,A16,13,-610.6553,396.09183,-1811.1941
16,A16,14,-480.23276,406.4224,-1771.4637
16,A16,15,-471.2463,493.73154,-1775.9811
16,A16,16,-449.34082,373.7186,-1782.4148
16,A16,17,-455.90637,316.0297,-1670.2272
16,A16,18,-480.45544,348.13345,-1738.091
16,A16,19,-538.6946,289.40768,-1963.7821
16,A16,20,-580.39496,274.5101,-1981.1488
16,A16,21,-616.8739,384.02875,-1822.4634
16,A16,22,-600.50214,331.5413,-1771.2084
16,A16,23,-477.42398,153.23067,-1785.3964
16,A16,24,-477.9395,166.55728,-1693.2255
16,A16,25,-490.98557,402.3243,-1568.1603
16,A16,26,-419.99084,470.7568,-1558.6158
16,A16,27,-467.26718,444.3838,-1652.1559
16,A16,28,-507.30392,428.72565,-1672.4075
16,A16,29,-490.28284,380.57425,-1545.8116
16,A16,30,-485.54144,272.92807,-1704.2833
16,A16,31,-519.13025,164.9777,-1748.4465
16,A16,32,-549.8622,155.11644,-1598.1577
16,A16,33,-549.733,239.83118,-1631.6827
16,A16,34,-501.40118,233.87541,-1637.6067
16,A16,35,-517.24854,237.92546,-1431.9277
16,A16,36,-499.92358,292.82425,-1426.6421
16,A16,37,-392.65067,339.13892,-1398.2886
16,A16,38,-374.31253,395.3757,-1367.0519
16,A16,39,-414.2205,467.21152,-1252.2283
16,A16,40,-470.75064,527.9977,-1205.26
16,A16,41,-511.09918,424.55804,-1240.4851
16,A16,42,-523.85095,300.2332,-1240.9338
16,A16,43,-531.3695,267.04095,-964.9672
16,A16,44,-473.83844,349.48138,-961.21106
16,A16,45,-489.62064,402.44037,-1058.2446
17,A17,1,16953.838,334365.84,131010.88
17,A17,2,17001.309,334332.16,131054.71
17,A17,3,17114.273,334319.22,131113.16
17,A17,4,17128.541,334293.78,131385.47
17,A17,5,17095.178,334285.6,131540.3
17,A17,6,17071.8,333764.62,131542.19
17,A17,7,17139.004,333742.34,131662.75
17,A17,8,17183.695,334244.72,131620.25
17,A17,9,17222.5,334509.44,131558.5
17,A17,10,17384.473,334700.56,131601.08
17,A17,11,17407.445,334691.5,131639.25
17,A17,12,17363.871,334636.97,131965.31
17,A17,13,17323.043,334758.94,132136.44
17,A17,14,17376.443,334872.66,132473.02
17,A17,15,17327.684,335213.75,132469.05
17,A17,16,17310.877,335197.03,132457.16
17,A17,17,17473.033,335194.9,132418.12
17,A17,18,17491.305,335310.6,132611.98
17,A17,19,17598.223,335308.3,132699.7
17,A17,20,17588.648,335574,132660.48
17,A17,21,17666.797,335683.28,132591.58
17,A17,22,17691.947,335664.72,132793.7
17,A17,23,17773.42,335758.4,133081.45
17,A17,24,17809.404,335802.78,133246.88
17,A17,25,17890.045,336265.1,133325.88
17,A17,26,17856.09,336252.16,133518.81
17,A17,27,17960.98,336279.47,133738.11
17,A17,28,18105.643,336618.03,133875.84
17,A17,29,18057.414,336773.66,134661.17
17,A17,30,18039.893,337188.7,135607.06
17,A17,31,18021.11,337501.5,137013.27
17,A17,32,18241.338,338193.44,139796
17,A17,33,18258.117,340003,145457
17,A17,34,18202.938,343121.62,156151.17
17,A17,35,18208.945,347686,174071.94
17,A17,36,18203.03,355507.5,199009.95
17,A17,37,18419.557,363552.22,228970.5
17,A17,38,18384.021,370679.4,261040.17
17,A17,39,18403.06,376390.97,292272.53
17,A17,40,18576.107,380487.66,321956.03
17,A17,41,18713.695,383533.22,351012.66
17,A17,42,18635.793,386489.22,378718.88
17,A17,43,18603.139,389385.4,404846.6
17,A17,44,18850.19,391756.3,431023.28
17,A17,45,18955.422,393694.8,452506.1
18,A18,1,-295.6553,849.88654,-6771.6123
18,A18,2,-332.15118,831.80774,-6590.063
18,A18,3,-348.65475,827.4341,-6388.2754
18,A18,4,-222.98058,885.63354,-6416.108
18,A18,5,-196.32384,870.7792,-6429.359
18,A18,6,-258.403,874.72986,-6426.164
18,A18,7,-349.23752,862.9277,-6513.0483
18,A18,8,-369.5811,831.2171,-6511.0845
18,A18,9,-311.80136,764.2026,-6196.2637
18,A18,10,-487.36652,759.04095,-6074.3813
18,A18,11,-496.69446,861.0118,-6117.8584
18,A18,12,-301.52927,876.5318,-6077.496
18,A18,13,-220.87418,958.7755,-6116.0093
18,A18,14,-372.3187,936.9161,-6129.7944
18,A18,15,-418.14963,730.2805,-5885.4517
18,A18,16,-348.27066,712.4697,-5943.5273
18,A18,17,-340.13626,862.59656,-6045.7905
18,A18,18,-258.31204,906.5524,-6051.1406
18,A18,19,-242.42683,890.0725,-6081.0835
18,A18,20,-253.88719,950.21136,-5967.3545
18,A18,21,-139.25269,977.82275,-5892.462
18,A18,22,-101.76801,960.00745,-5847.058
18,A18,23,-149.96208,916.4656,-5778.9707
18,A18,24,-169.28313,897.49915,-5822.8745
18,A18,25,-195.16585,876.3418,-5705.302
18,A18,26,-276.25006,941.992,-5561.2314
18,A18,27,-312.3791,1010.90985,-5601.107
18,A18,28,-255.0411,982.87476,-5526.9854
18,A18,29,-287.32462,968.66797,-5528.9624
18,A18,30,-295.74826,1091.9263,-5619.24
18,A18,31,-164.05316,1072.6782,-5628.119
18,A18,32,-194.7549,1044.7147,-5667.0894
18,A18,33,-293.73975,1083.7395,-5497.916
18,A18,34,-330.5671,1121.2089,-5424.066
18,A18,35,-270.8773,1011.82947,-5294.3794
18,A18,36,-266.88605,981.8928,-5151.016
18,A18,37,-230.05486,1132.6057,-5058.916
18,A18,38,-258.75452,1155.4346,-5091.6807
18,A18,39,-277.58176,1153.2991,-5098.0835
18,A18,40,-345.20438,1180.7275,-5066.7085
18,A18,41,-381.85226,1119.0438,-5002.883
18,A18,42,-355.7342,1062.8125,-4904.7065
18,A18,43,-332.58423,1084.8345,-4955.937
18,A18,44,-167.02959,1062.6327,-4882.7163
18,A18,45,-172.35011,1008.3618,-4867.2505
19,A19,1,17625.5,341030.38,128343.87
19,A19,2,17616.518,341188.6,128590.31
19,A19,3,17644.764,341754.78,128937.13
19,A19,4,17653.104,341792.8,129113.84
19,A19,5,17715.701,341684.7,128946.5
19,A19,6,17591.658,341687.47,128947.29
19,A19,7,17575.297,341935.75,129414.56
19,A19,8,17671.654,342043.56,129473.25
19,A19,9,17552.049,342275.6,129525.195
19,A19,10,17562.812,342496.03,129681.94
19,A19,11,17791.736,342707.1,129890.51
19,A19,12,17920.254,342720.72,130008.82
19,A19,13,17917.713,342947.84,130475.15
19,A19,14,17998.51,343281.25,130906.51
19,A19,15,17955.533,343668.56,131620.39
19,A19,16,17949.535,344774.97,133073.92
19,A19,17,18199.271,346620.03,135630.1
19,A19,18,18335.07,349493.16,141126.38
19,A19,19,18288.256,354809.22,151293.2
19,A19,20,18248.219,365531.88,170350.95
19,A19,21,18355.938,385916.84,205279.36
19,A19,22,18440.955,419186.1,261051.2
19,A19,23,18647.477,461391.1,333112.72
19,A19,24,18957.377,504091.6,404722.62
19,A19,25,19049.428,535593.9,474298.56
19,A19,26,19086.809,558796.25,538822.2
19,A19,27,19247.871,577507.06,595014
19,A19,28,19406.93,591130.94,642091.25
19,A19,29,19618.277,601832.8,683522
19,A19,30,19570.314,612405.2,719322.2
19,A19,31,19455.018,620308.25,747608.6
19,A19,32,19557.05,627657.06,775227.6
19,A19,33,19792.723,634268.56,799927
19,A19,34,19845.504,639911.44,819484.06
19,A19,35,19868.135,644139.25,835769.3
19,A19,36,19854.043,648510.6,852177.6
19,A19,37,19953.09,651692.94,865587.25
19,A19,38,19998.568,655051.4,877573.75
19,A19,39,20222.143,657547.7,887630.5
19,A19,40,20145.582,659422.9,896299.8
19,A19,41,20069.475,660945.8,904604.75
19,A19,42,20067.43,663045,911372.7
19,A19,43,20284.963,664383.1,919173.5
19,A19,44,20241.404,665621.8,923062.6
19,A19,45,20326.164,667505.25,926444.25
20,A20,1,-350.83548,719.21423,-2329.819
20,A20,2,-352.06415,715.5225,-2211.18
20,A20,3,-303.0475,590.20447,-2134.1409
20,A20,4,-359.34998,540.66504,-2151.305
20,A20,5,-362.7516,524.78796,-2044.6515
20,A20,6,-241.68376,521.4324,-1907.4762
20,A20,7,-203.0391,545.0301,-1852.7004
20,A20,8,-289.03592,543.081,-1785.3586
20,A20,9,-332.2283,562.3178,-1650.5746
20,A20,10,-330.90363,581.2678,-1424.8472
20,A20,11,-326.4993,643.1236,-1418.8984
20,A20,12,-244.44746,656.772,-1478.8733
20,A20,13,-241.13542,538.2762,-1385.2605
20,A20,14,-192.44102,524.25323,-1395.5262
20,A20,15,-190.91447,597.2341,-1452.4128
20,A20,16,-268.9986,609.52454,-1446.507
20,A20,17,-313.20645,664.5993,-1251.5013
20,A20,18,-332.7579,644.63806,-1284.7522
20,A20,19,-404.7418,609.29425,-1356.4993
20,A20,20,-404.78427,578.6695,-1232.5172
20,A20,21,-315.67993,559.999,-1162.5927
20,A20,22,-266.3468,541.3679,-1210.229
20,A20,23,-257.61716,539.75494,-1247.4456
20,A20,24,-275.68097,593.35706,-1166.2656
20,A20,25,-229.76596,607.9071,-981.18475
20,A20,26,-182.38087,587.87573,-894.8933
20,A20,27,-217.78958,604.54846,-580.06104
20,A20,28,-268.05307,768.8216,-536.2378
20,A20,29,-288.7381,829.4701,-607.6052
20,A20,30,-234.5308,839.0012,-507.5258
20,A20,31,-244.92923,834.40497,-424.30258
20,A20,32,-275.9981,839.67554,-488.2183
20,A20,33,-265.2957,885.02057,-512.02057
20,A20,34,-258.73154,950.78564,-328.47144
20,A20,35,-221.95053,954.3748,-190.88127
20,A20,36,-236.37808,883.3707,-64.57839
20,A20,37,-330.46387,848.4548,-158.42036
20,A20,38,-348.617,908.46204,-188.32355
20,A20,39,-268.64478,775.2142,-134.77281
20,A20,40,-281.91528,756.5044,2.0413473
20,A20,41,-313.15558,964.0935,10.062388
20,A20,42,-326.37863,993.7279,57.91369
20,A20,43,-259.79333,1011.66876,129.75523
20,A20,44,-205.90106,1027.4943,68.49829
20,A20,45,-231.57707,974.9601,211.40085
21,A21,1,16987.234,350137.06,130611.72
21,A21,2,17084.467,350185.62,130882.54
21,A21,3,17269.635,350562.1,131395.75
21,A21,4,17245.299,351033.25,131704.33
21,A21,5,17198.266,351251.3,131375.19
21,A21,6,17245.799,351227.75,131356.86
21,A21,7,17376.664,351385.2,131968.98
21,A21,8,17415.662,351650.8,132027.8
21,A21,9,17440.27,351615.9,131996.92
21,A21,10,17399.807,351552.1,132390.78
21,A21,11,17462.664,351778.22,132584.58
21,A21,12,17588.514,352002,132565.16
21,A21,13,17578.629,352336.47,132719.08
21,A21,14,17661.719,352799.78,132881.62
21,A21,15,17623.562,352925,133061.08
21,A21,16,17559.393,353221.28,133140.67
21,A21,17,17650.938,353491.88,133372.33
21,A21,18,17821.496,353456.03,133583.64
21,A21,19,17875.797,353482.6,133907.64
21,A21,20,17892.871,353890.94,134191.22
21,A21,21,17906.332,354363.78,134696.9
21,A21,22,18001.787,354926.38,135607.55
21,A21,23,18051.854,355848.2,137215.4
21,A21,24,18033.158,357677.2,140507.81
21,A21,25,18106.8,361082.47,147051.05
21,A21,26,18179.762,367732.4,159208.19
21,A21,27,18181.393,381136.06,182163.03
21,A21,28,18211.266,405185,222778.7
21,A21,29,18317.488,442169.12,285398.22
21,A21,30,18371.934,485582.53,359003.4
21,A21,31,18338.557,525872.94,430834.38
21,A21,32,18473.873,554610.9,500543.1
21,A21,33,18628.104,576689.4,562493.94
21,A21,34,18568.594,593192.6,616450.9
21,A21,35,18499.867,606354.1,662742.44
21,A21,36,18621.158,617107.25,701979.56
21,A21,37,18783.777,626522.9,735416.9
21,A21,38,18821.113,634778.3,764205
21,A21,39,18871.346,641490.2,789988.5
21,A21,40,18887.678,647208.75,810986.75
21,A21,41,18863.916,652182.9,828793.9
21,A21,42,18845.268,656277.75,845885.8
21,A21,43,18848.213,660843.75,860394.7
21,A21,44,19051.05,664409.75,872505
21,A21,45,19099.697,666542.3,880658.25
22,A22,1,5.357539,1008.23364,1991.4158
22,A22,2,82.28444,995.6366,2077.881
22,A22,3,85.02586,1033.8077,2169.6865
22,A22,4,67.78201,1036.1758,2169.8862
22,A22,5,54.80155,1035.2668,2300.3176
22,A22,6,121.63328,1059.673,2435.643
22,A22,7,142.83092,1058.2246,2486.341
22,A22,8,139.67566,1040.2406,2628.6116
22,A22,9,126.67433,1070.8713,2729.8567
22,A22,10,201.22987,933.3684,2767.9805
22,A22,11,175.48048,889.22473,2694.7676
22,A22,12,145.45204,948.05457,2625.9666
22,A22,13,132.0985,987.59045,2518.2788
22,A22,14,100.75546,936.8633,2479.3474
22,A22,15,118.325226,916.06915,2644.8425
22,A22,16,130.0084,988.849,2713.41
22,A22,17,118.120605,1058.0896,2810.3079
22,A22,18,169.04893,1075.1666,2759.7935
22,A22,19,72.71205,1004.89404,2720.2273
22,A22,20,27.417751,854.2981,2658.5698
22,A22,21,72.14205,832.9215,2673.8396
22,A22,22,121.7708,908.69824,2643.9868
22,A22,23,163.40991,965.106,2772.4492
22,A22,24,160.65399,949.7702,2885.6091
22,A22,25,119.58129,974.05804,2824.0156
22,A22,26,117.54529,1032.9277,2818.759
22,A22,27,170.61012,935.7446,2956.172
22,A22,28,187.83737,907.5201,2971.937
22,A22,29,140.4485,1035.3123,2968.47
22,A22,30,125.49859,1245.0134,3283.243
22,A22,31,242.6437,1236.9598,3378.1233
22,A22,32,253.96918,1034.507,3280.217
22,A22,33,228.47786,1004.713,3221.3938
22,A22,34,192.99074,1182.6967,3385.455
22,A22,35,243.19102,1191.8013,3379.1487
22,A22,36,301.13147,1200.5345,3502.562
22,A22,37,261.75406,1174.4136,3486.026
22,A22,38,232.04771,1208.0087,3658.339
22,A22,39,201.49461,1263.0673,3758.512
22,A22,40,156.57835,1334.2722,3763.9705
22,A22,41,157.39612,1302.7339,3780.0671
22,A22,42,192.38281,1230.3301,3906.3105
22,A22,43,244.79295,1168.5255,3878.4207
22,A22,44,195.65181,1114.6322,3844.1099
22,A22,45,139.98016,1106.2068,3882.6128
23,A23,1,16590.904,348201.22,117492.16
23,A23,2,16691.324,348710.94,117911.4
23,A23,3,16744.137,349502.1,118647.71
23,A23,4,16778.395,349825.75,118846.28
23,A23,5,16796.75,350162.53,119336.49
23,A23,6,16971.857,350164,119515.13
23,A23,7,16912.174,350306.84,119589.836
23,A23,8,16881.865,350449.34,119639.86
23,A23,9,17042.71,350623.2,119878.76
23,A23,10,17031.357,350969,120072.45
23,A23,11,17023.453,351189.9,120034.57
23,A23,12,17132.336,351258.03,120333.55
23,A23,13,17264.357,351591.03,120647.57
23,A23,14,17286.873,352183.3,120613.42
23,A23,15,17378.797,352578.7,120769.19
23,A23,16,17476.924,352714.4,120660.37
23,A23,17,17428.154,352932.7,120588.57
23,A23,18,17439.65,352962.94,121096.52
23,A23,19,17449.158,353519.7,121503.89
23,A23,20,17503.654,353541.97,121618.94
23,A23,21,17471.525,353688.16,121607.38
23,A23,22,17590.822,354102.03,121869.26
23,A23,23,17659.684,354255.6,121867.914
23,A23,24,17638.412,354346.66,121893.97
23,A23,25,17669.416,354315.34,121920.42
23,A23,26,17680.537,354555.97,121975.88
23,A23,27,17691.908,354440.12,122454.02
23,A23,28,17809.465,354590.66,122499.484
23,A23,29,17940.781,355095.53,122491.71
23,A23,30,18006.07,355464.88,122345.97
23,A23,31,17986.701,355717.8,122480.76
23,A23,32,18019.398,355850.28,122711.48
23,A23,33,17969.42,355985.47,122834.85
23,A23,34,17962.994,356018.9,122914.42
23,A23,35,18035.604,356453.34,123104.5
23,A23,36,18078.623,356595.8,123023.81
23,A23,37,18099.902,356695.94,123103.25
23,A23,38,18125.14,356691.75,123437.42
23,A23,39,18246.016,356901.6,123730.66
23,A23,40,18328.203,357316.16,123888.56
23,A23,41,18273.412,357668.2,124062.836
23,A23,42,18365.484,358017.78,124175.13
23,A23,43,18289.598,357694.9,124281.05
23,A23,44,18298.682,357496.8,124416.24
23,A23,45,18428.793,358073.47,124728.07
24,A24,1,-450.64136,-6226.548,-8749.437
24,A24,2,-445.91867,-6263.247,-8748.33
24,A24,3,-362.39243,-6453.932,-8695.857
24,A24,4,-250.42786,-6532.381,-8478.177
24,A24,5,-203.95934,-6540.924,-8442.337
24,A24,6,-341.49246,-6525.6445,-8431.171
24,A24,7,-382.50638,-6384.5015,-8113.426
24,A24,8,-329.1633,-6400.657,-7665.145
24,A24,9,-348.2708,-6447.376,-7644.674
24,A24,10,-363.26495,-6496.2266,-7633.3984
24,A24,11,-303.98782,-6548.0596,-7595.5063
24,A24,12,-302.1282,-6596.4556,-7535.8325
24,A24,13,-371.05875,-6596.9556,-7329.6567
24,A24,14,-388.52078,-6472.533,-7509.312
24,A24,15,-329.27237,-6475.516,-7576.2095
24,A24,16,-350.42108,-6465.772,-7236.8813
24,A24,17,-363.17157,-6463.762,-6963.507
24,A24,18,-289.7072,-6497.578,-6964.8784
24,A24,19,-265.86154,-6492.272,-6960.384
24,A24,20,-290.36197,-6514.717,-7044.123
24,A24,21,-262.863,-6535.7686,-7042.099
24,A24,22,-218.3054,-6493.458,-7089.817
24,A24,23,-248.08261,-6514.5635,-6947.621
24,A24,24,-259.9114,-6491.85,-6941.883
24,A24,25,-227.63455,-6425.0327,-6835.255
24,A24,26,-246.22842,-6443.8413,-6666.1206
24,A24,27,-275.68246,-6416.158,-6733.717
24,A24,28,-264.41763,-6384.706,-6756.631
24,A24,29,-347.07648,-6415.9766,-6320.703
24,A24,30,-365.57495,-6439.5605,-6200.3633
24,A24,31,-278.05145,-6395.1772,-6352.4873
24,A24,32,-275.37912,-6395.8896,-6470.888
24,A24,33,-227.4283,-6328.4146,-6344.931
24,A24,34,-175.22446,-6328.9097,-6329.168
24,A24,35,-142.4925,-6397.946,-6317.3745
24,A24,36,-214.8993,-6443.583,-6161.4297
24,A24,37,-256.81406,-6416.9414,-6171.662
24,A24,38,-223.38695,-6505.5103,-5891.123
24,A24,39,-251.63808,-6696.024,-5779.2007
24,A24,40,-250.49237,-6734.478,-5777.337
24,A24,41,-175.81752,-6710.447,-5595.705
24,A24,42,-195.10501,-6728.757,-5682.0083
24,A24,43,-207.4357,-6683.4956,-5699.976
24,A24,44,-234.75865,-6461.2393,-5604.075
24,A24,45,-215.07597,-6418.852,-5661.0913
25,B1,1,-680.03143,614.7483,-25339.678
25,B1,2,-673.8113,611.88525,-25338.568
25,B1,3,-574.3717,521.0788,-25160.402
25,B1,4,-480.02768,479.02148,-24340.719
25,B1,5,-477.94153,512.1816,-23705.898
25,B1,6,-447.20306,506.2058,-23234.59
25,B1,7,-413.81345,474.10785,-22959.781
25,B1,8,-429.10205,516.9093,-22778.508
25,B1,9,-456.45352,673.60254,-22573.67
25,B1,10,-415.83878,635.0953,-22377.432
25,B1,11,-423.32596,531.79675,-22381.127
25,B1,12,-363.76465,364.13837,-21986.191
25,B1,13,-384.38916,367.45517,-21659.54
25,B1,14,-436.35355,536.5853,-21708.03
25,B1,15,-494.59406,548.7482,-21592.873
25,B1,16,-531.21277,540.0814,-21571.717
25,B1,17,-502.88196,433.73666,-21388.01
25,B1,18,-450.9211,373.3411,-21330.412
25,B1,19,-433.41296,411.403,-21215.688
25,B1,20,-437.8444,651.0634,-20991.826
25,B1,21,-367.29736,681.99335,-20947.922
25,B1,22,-364.17487,526.3765,-20713.654
25,B1,23,-343.2071,506.73706,-20510.94
25,B1,24,-434.7751,689.486,-20109.334
25,B1,25,-458.3239,740.8172,-20150.02
25,B1,26,-329.83804,779.68475,-20150.62
25,B1,27,-352.2789,656.6944,-19995.932
25,B1,28,-385.6473,618.1605,-20006.424
25,B1,29,-298.53687,741.0287,-19849.525
25,B1,30,-268.33398,739.8532,-19665.135
25,B1,31,-294.15424,781.00836,-19645.094
25,B1,32,-205.59254,777.88196,-19604.805
25,B1,33,-127.37672,816.70435,-19746.645
25,B1,34,-172.19647,768.6784,-19602.781
25,B1,35,-201.03827,733.7159,-19325.182
25,B1,36,-234.99715,761.05255,-19336.076
25,B1,37,-287.55835,800.22754,-19404.559
25,B1,38,-257.85013,835.09686,-19148.553
25,B1,39,-161.92206,801.2552,-19014.42
25,B1,40,-136.75226,740.6729,-19001.254
25,B1,41,-109.83966,717.6617,-19124.162
25,B1,42,-167.59398,689.8541,-19130.4
25,B1,43,-214.5292,778.6721,-19102.984
25,B1,44,-207.33588,855.7413,-19080.746
25,B1,45,-130.78041,813.26855,-18859.102
26,B2,1,-735.9166,733.3882,-22951.46
26,B2,2,-724.3784,686.7671,-22774.617
26,B2,3,-687.21893,621.4158,-22147.396
26,B2,4,-657.8721,627.4885,-21489.164
26,B2,5,-687.1269,737.6076,-20963.758
26,B2,6,-936.492,718.53796,-20548.746
26,B2,7,-965.0297,637.6081,-20147.133
26,B2,8,-817.5142,581.2111,-20033.004
26,B2,9,-785.75836,569.15906,-19845.057
26,B2,10,-760.2039,603.1329,-19883.34
26,B2,11,-774.9211,726.2261,-19956.375
26,B2,12,-772.05347,720.532,-19737.248
26,B2,13,-711.0369,700.87317,-19641.424
26,B2,14,-812.01776,743.8999,-19674.201
26,B2,15,-824.55225,786.2388,-19568.025
26,B2,16,-677.3896,749.49304,-19434.002
26,B2,17,-772.2945,723.8789,-19463.941
26,B2,18,-817.0124,743.2388,-19192.957
26,B2,19,-746.7688,617.5081,-19121.666
26,B2,20,-758.74554,615.7882,-18801.479
26,B2,21,-738.61816,786.3401,-18842.262
26,B2,22,-691.6332,860.49146,-19004.559
26,B2,23,-741.1245,835.73456,-18826.8
26,B2,24,-771.2372,807.0634,-18416.932
26,B2,25,-710.0619,629.86395,-18260.195
26,B2,26,-760.8322,631.45074,-18144.902
26,B2,27,-780.4543,892.0509,-18151.059
26,B2,28,-670.9352,1105.1187,-18005.373
26,B2,29,-646.3633,1119.4941,-18013.275
26,B2,30,-482.31287,1207.8154,-17917.158
26,B2,31,-390.95282,1125.2026,-17770.348
26,B2,32,-419.6656,1039.1794,-17778.197
